,event_date,source_name,source_link,event_id,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,AR_CAT,kidmap
161,2015-01-04 00:00:00,Dawn,http://www.dawn.com/news/1155032/landslide-kills-five-miners-in-mohmand,6623.0,,a marble mine in Khanqa Miangan area,"An eyewitness, Ajmal Khan, told Dawn on phone from the site of the occurrence that the landslide trapped 10 workers, three trucks and two heavy machines. He said that three loaders were working to remove the mass of land and retrieve the bodies, adding that five bodies had been pulled out, while five others were still buried under the debris.",a marble mine in Khanqa Miangan area,50km,rock_fall,unknown,medium,mine,10.0,2.0,,http://i.dawn.com/large/2015/01/54a8988b768cf.jpg,,glc,6623.0,Pakistan,PK,Federally Administered Tribal Areas,1111.0,Shinpokh,19.61309,01/05/2015 06:48:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,71.2562,34.4943,2.0,114223.0
162,2010-05-11 09:00:00,prokerala,http://www.prokerala.com/news/articles/a135422.html,1857.0,,"National highway 44 at Sunapur and Tongseng in Jaintia Hills district, eastern Meghalaya","Road links to the northeastern states of Tripura, Mizoram and parts of Manipur and southern Assam remained cut off from the rest of India for the second day Wednesday following massive landslides at a major highway in Meghalaya.  The National Highway No 44 at Sunapur and Tongseng in Jaintia Hills district in eastern Meghalaya, bordering Assam, has been blocked since Tuesday morning after heavy rains triggered landslides with huge boulders and trees covering the road.  Sunapur and Tongseng, about 150 km from the Meghalaya capital Shillong, is a landslide prone area and is linked with National Highway No 40 connecting Shillong and Guwahati in Assam, the gateway to mainland India. ","National highway 44 at Sunapur and Tongseng in Jaintia Hills district, eastern Meghalaya",25km,landslide,downpour,medium,unknown,0.0,,,,,glc,1857.0,India,IN,Meghālaya,132842.0,Shillong,47.92484,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.2897,25.3433,,
163,2015-01-29 10:00:00,NDTV,http://www.ndtv.com/cities/one-worker-killed-3-injured-in-mudslide-at-under-construction-site-in-delhi-735373,6734.0,,construction site in East Kidwai Nagar,"The mudslide at the site, in which four workers were trapped, happened early morning at a NBCC (National Building Construction Company). A rescue team which was rushed to the spot after labourers raised the alarm, managed to rescue three of the trapped workers.",construction site in East Kidwai Nagar,1km,mudslide,unknown,small,mine,1.0,3.0,,http://i.ndtvimg.com/mt/2015-01/Kidwai_Nagar_accident_650.jpg,,glc,6734.0,India,IN,NCT,317797.0,New Delhi,7.21681,02/03/2015 08:35:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,77.2135,28.5714,,
164,2013-05-07 00:00:00,www.thehindu.com,http://www.thehindu.com/news/national/other-states/landslides-after-heavy-premonsoon-rain-in-mizoram/article4695784.ece,4845.0,,"Kolasib, Saiha, Mizoram,","A large number of villages in Mizoram have become inaccessible after landslides, triggered by heavy and incessant pre-monsoon rains that have been lashing the state since Saturday, have blocked the roads, official sources said on Wednesday. The landslides blocked the Champai road in Saiha district which connects the capital town with the Mizoram-Myanmar border.","Kolasib, Saiha, Mizoram,",50km,mudslide,rain,medium,unknown,,,,,,glc,4845.0,India,IN,Mizoram,25000.0,Kolasib,0.90447,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.6755,24.2315,3.0,108408.0
165,2016-04-11 00:00:00,Siasat Daily,http://www.siasat.com/news/seven-killed-afghanistan-rock-slide-slams-house-945100/,7626.0,,"Chawkay district, Kunar","At least seven people were killed when a huge rock slid down a mountain slope and slammed their house overnight in Afghanistan province of Kunar, police said on Tuesday.","Chawkay district, Kunar",25km,other,rain,medium,unknown,7.0,1.0,,,,glc,7626.0,Afghanistan,AF,Konar,0.0,Narang,7.66981,04/14/2016 11:37:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,70.977,34.7976,3.0,118389.0
166,2008-03-30 00:00:00,hindu,http://www.hindu.com/thehindu/holnus/002200803311141.htm,488.0,,Biama area of Khalsi tehsil in Leh district,1 also missing,Biama area of Khalsi tehsil in Leh district,50km,landslide,rain,medium,unknown,2.0,,,,,glc,488.0,India,IN,Kashmir,37475.0,Leh,29.87319,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,77.2665,34.219,3.0,91611.0
167,2011-04-17 15:00:00,dnaindia,http://www.dnaindia.com/india/report_jammu-srinagar-highway-closed-due-to-landslides_1532927,3373.0,,"Jammu and Srinagar Natl. Hwy., Panthal, Ramban","Apr 17, 2011, 17:44 IST  The 300-km Jammu-Srinagar national highway, connecting J & K with the rest of the country, was closed for vehicular traffic due to falling pieces of rocks from hilltops in the wake of landslides triggered by heavy rain in Ramban district.  The highway was closed for vehicular traffic at 3pm as pieces of rocks are falling on the highway from hilltops due to landslides caused by heavy rains in Panthal area, 180 kms from Jammu, police control room (PCR) officials said.  Due to closure of traffic, over 100 vehicles are stranded in Ramban, they said. ","Jammu and Srinagar Natl. Hwy., Panthal, Ramban",5km,landslide,downpour,medium,unknown,0.0,,,,,glc,3373.0,India,IN,Kashmir,3278.0,Banihāl,5.78589,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,75.1999,33.3645,,
168,2012-03-18 17:00:00,chinadaily,http://www.chinadaily.com.cn/china/2012-03/18/content_14857641.htm,4272.0,,"Qingfu village of Weixi county, Yunnan Province ","KUNMING - A landslide in Southwest China's Yunnan province has killed eight people and left another one injured, local authorities said on Sunday. The landslide occurred at about 5 pm Saturday in Qingfu village of Weixi county, killing seven villagers at the scene and injuring two others, said a spokesman with the county government's information office. One of the injured villagers died on the way to hospital. After five hours of rescue operation, the body of the last victim was pulled out from the debris at around 10 pm, said the spokesman. The cause of the tragedy is still under investigation.","Qingfu village of Weixi county, Yunnan Province ",10km,landslide,unknown,medium,unknown,7.0,,,,,glc,4272.0,China,CN,Yunnan,0.0,Baohe,4.25444,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,99.2868,27.178,,
169,2013-04-07 00:00:00,www.ndtv.com,http://www.ndtv.com/article/cities/landslide-triggered-by-heavy-rains-in-arunachal-pradesh-351219,4798.0,,"Dibang Valley, Arunachal Pradesh","A monsoon-like situation, with heavy showers triggering landslides, has been prevailing in Dibang Valley district in Arunachal Pradesh, which is prone to natural calamities like flood. Due to intermittent downpour in the district for the last several days, Anini-Roing road -- the thoroughfare linking the district -- has suffered massive blockade at numerous points bringing surface communication along the route to a grinding halt.The affected areas are Erone, Endulin, Ranli, Hunli and Deopani, official sources said on Sunday.Deputy Commissioner (DC) Tamune Miso, who, along with a team of officials, was on an inspection of various ongoing projects at Etalin, Anelih and Arzoo circles, was stranded at Etalin on Saturday due to snapping of road from both ends following the landslides, the sources said.The DC met the Border Roads Organisation (BRO) officials at wayside camp offices and sought cooperation from the road construction agency for clearing the road blockades.","Dibang Valley, Arunachal Pradesh",unknown,landslide,rain,medium,unknown,,,,,,test,4798.0,India,IN,Arunachal Pradesh,0.0,Motuo,98.33608,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,96.1509,28.8254,1.0,108173.0
170,2014-02-23 18:00:00,Z News India .com,http://zeenews.india.com/news/jammu-and-kashmir/2-killed-in-landslide-on-jk-highway-in-ramban_913641.html#http://zeenews.india.com/news/jammu-and-kashmir/2-killed-in-landslide-on-jk-highway-in-ramban_913641.html,5897.0,, Ramban district of Jammu and Kashmir,"Jammu: Two persons were killed in a landslide on Jammu-Srinagar National Highway in Ramban district of Jammu and Kashmir.A truck, which was on its way to Jammu from Srinagar, got trapped in landslide near Battery Chashma in Ramban district late last night, police said here today. ", Ramban district of Jammu and Kashmir,5km,landslide,unknown,large,above_road,2.0,0.0,,,,glc,5897.0,India,IN,Kashmir,7317.0,Rāmban,0.70593,08/24/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,75.244,33.2359,,
171,2016-04-18 00:00:00,Kathmandu Post,http://kathmandupost.ekantipur.com/news/2016-04-20/one-yarsagumba-picker-dead.html,7646.0,,Nar VDC,"The body has not been brought to the district headquarters Chame yet, however, the final rites of deceased Gurung will be performed as per the local rituals in a local riverbank in Nar VDC, according to DAO.",Nar VDC,50km,rock_fall,unknown,small,unknown,1.0,0.0,,,,glc,7646.0,Nepal,NP,Western Region,0.0,Pisang,10.69485,04/20/2016 11:35:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,84.2297,28.678,3.0,118449.0
172,2015-03-19 00:00:00,International Business Times,http://www.ibtimes.co.in/meghalaya-massive-landslide-east-jaintia-hills-flash-floods-shillong-hit-normal-life-643439,7591.0,,Ratacherra,"Minor landslides were also reported in Tongseng, Ratacherra and Dona areas.",Ratacherra,5km,landslide,rain,small,unknown,0.0,0.0,,,,glc,7591.0,India,IN,Assam,55290.0,Karīmganj,20.79709,03/24/2016 12:56:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.4584,25.0318,2.0,114840.0
173,2010-02-23 00:00:00,ptinews,http://www.ptinews.com/news/532955_Two-kids-killed-in-house-collapse,1521.0,,Tehri : Two children were killed and another injured when landslides triggered by heavy rains demolished a house at Tangadia village in Tehri distric*,"Two children were killed and another injured when landslides triggered by heavy rains demolished a house at Tangadia village in Tehri district today,police said. The incident occurred when the rains lashed the area triggering heavy landslides due to which the house collapsed. The three children were buried under the debris and when villagers rescued them two Preeti and Nancy were found dead. The other child was taken to the hospital and remains in serious condition.",,25km,landslide,downpour,medium,unknown,2.0,,,,,glc,1521.0,India,IN,Uttarakhand,27611.0,Tehri,2.92958,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.5094,30.383,3.0,97924.0
174,2011-05-31 14:00:00,e-pao.net,http://e-pao.net/GP.asp?src=7..020611.jun11,3556.0,,"Roads between Tamei(Tamma?), Kangpokpi and Chalwa, Manipur","June 01 2011: The denizens of Tamei subdivision while using the IT Road from Kangpokpi to Tamei stretch take immense risk as landslides have begun to occur as the rainy season begins.  As recent as on Tuesday, the flooding streams between Tamei and Chalwa had brought down debris and dumped along the road making the communters very hard to negotiate.  Communters pasing after 2 pm failed to reach their destination due to the road problem yesterday.","Roads between Tamei(Tamma?), Kangpokpi and Chalwa, Manipur",25km,landslide,continuous_rain,small,unknown,0.0,,,,,glc,3556.0,India,IN,Manipur,223523.0,Imphal,39.70921,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,93.8474,25.1555,,
175,2010-05-31 23:00:00,sify.com,http://sify.com/news/500-tourists-stranded-in-Sikkim-due-to-landslides-news-National-kgca4ibdgfd.html,1929.0,,"North Sikkiim Highway, periphery of Gangtok, Sikkim East district","Over 500 tourists were stranded in the periphery of Gangtok since Monday night following multiple landslides triggered by heavy rainfall in Sikkim.  Sikkim Deputy Inspector General of Police S. Rao said the landslides occurred in the Sikkim East district around this capital town and famous tourist resort.  'Over 500 stranded tourists had to spend the night under open skies. More than 100 vehicles were also stranded as the North Sikkim Highway was blocked,' Rao said.  The Border Roads Organisation (BRO) personnel began clearing the highway and other roads in the morning and rescued the trapped tourists, who were then brought here.  The vehicles were then removed to Gangtok, Rao said.  The East Sikkim district has experienced 100 mm rain since Sunday. ","North Sikkiim Highway, periphery of Gangtok, Sikkim East district",5km,landslide,downpour,medium,unknown,0.0,,,,,glc,1929.0,India,IN,Sikkim,30700.0,Gangtok,4.38314,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,88.6428,27.3543,,
176,2011-03-03 23:00:00,ibnlive.in,http://ibnlive.in.com/generalnewsfeed/news/one-killed-four-houses-damaged-in-landslide-in-jk/597797.html,3171.0,,"Srawan village(?), Batote-Doda-Kishtwar road, Kishtwar district","One person was killed and four houses were damaged when a landslide triggered by rains hit a village in Kishtwar district of Jammu and Kashmir, officials said.A landslide carrying big boulders triggered by heavy rains hit Srawan village in Kishtwar district last night in which four houses were damaged and one person was killed, they said.The deceased has been identified as Imran Rather. His brother Imam Hussain was injured and later hospitalised, they said.Police and security forces have launched relief and rescue operation in the area.  -----  The officials said the Batote-Doda-Kishtwar link, however, remained closed for the second consecutive day today following landslides, adding that no vehicles were allowed to ply on the stretch.","Srawan village(?), Batote-Doda-Kishtwar road, Kishtwar district",25km,landslide,downpour,medium,unknown,1.0,,,,,glc,3171.0,India,IN,Kashmir,20553.0,Kishtwār,13.33019,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,75.6695,33.2257,,
177,2013-05-31 09:00:00,www.myrepublica.com,http://www.myrepublica.com/portal/index.php?action=news_details&news_id=55452,4889.0,,"Khadipakha, Maharajgunj, Kathmandu","A 15-year-old boy has been killed and two men were injured when a mud mound at Khadipakha, Maharajgunj caved in on Friday morning. According to police, the deceased has been identified as Ram Bhagat Ram of Saptari district. The injured are Dev Lal Mandal and Shiva Bhakta Ram. Both the injured are undergoing treatment at Tribhuva University Teaching Hospital. Police said the mudslide has caused damage in the four houses in the area.","Khadipakha, Maharajgunj, Kathmandu",1km,mudslide,rain,medium,unknown,1.0,2.0,,,,glc,4889.0,Nepal,NP,Central Region,1442271.0,Kathmandu,3.98972,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,85.3305,27.7366,,
178,2011-03-01 15:00:00,ibnlive.in,http://ibnlive.in.com/generalnewsfeed/news/jk-highway-closes-for-2nd-consecutive-day/594991.html,3159.0,,"Shetani Nallah(?), Jammu-Srinagar National Highway, Jammu and Kashmir","Mar 02,2011  Jammu, Mar 2 (PTI) The Jammu-Srinagar National Highway, the only surface link between Kashmir Valley and rest of the country, was closed for vehicular traffic for second consecutive day today following snowfall and landslides triggered by heavy rains. No fresh traffic was allowed from Jammu to Srinagar or Srinagar to Jammu at the 300-kms long highway due to snowfall at Jawahar Tunnel, a senior traffic official said. However, he said that over 200 stranded vehicles are slowly allowed to pass through after clearing the roads. The highway was closed yesterday afternoon due to landslide at Shetani Nallah. Earlier, the highway was closed on February 26 because of heavy snowfall at Jawahar Tunnel, Banihal and Patnitop and was re-opened on February 28. Workers of Border Road Organisation (BRO) are working to clear the highway from snow and landslides, he said.  -----  The Jammu- Srinagar National Highway, that connects the Kashmir Valley with the rest of the country, remained shu","Shetani Nallah(?), Jammu-Srinagar National Highway, Jammu and Kashmir",50km,landslide,downpour,medium,unknown,0.0,,,,,glc,3159.0,India,IN,Kashmir,7317.0,Rāmban,4.4945,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,75.1919,33.2477,,
